datetime,total_demand_kwh,hour,day,month,weekday,is_weekend,season,lag_1,lag_48,lag_96,rolling_mean_48,rolling_std_48,ramp_rate
2013-05-08 13:30:00,150.626,13,8,5,2,0,1,153.624,145.578,178.699,167.44370833333335,49.37678716957567,-2.9979999999999905
2013-05-08 14:00:00,156.007,14,8,5,2,0,1,150.626,152.309,178.096,167.52075,49.35555072946069,5.381
2013-05-08 14:30:00,151.506,14,8,5,2,0,1,156.007,157.992,171.962,167.385625,49.39105934841211,-4.501000000000005
2013-05-08 15:00:00,153.216,15,8,5,2,0,1,151.506,165.625,182.635,167.12710416666667,49.43292843337741,1.710000000000008
2013-05-08 15:30:00,170.053,15,8,5,2,0,1,153.216,183.181,188.107,166.85360416666666,49.37850342463671,16.83699999999999
2013-05-08 16:00:00,175.72,16,8,5,2,0,1,170.053,186.882,196.374,166.6210625,49.30840870131017,5.667000000000002
2013-05-08 16:30:00,195.756,16,8,5,2,0,1,175.72,209.394,212.555,166.3369375,49.09553137155601,20.036
2013-05-08 17:00:00,196.799,17,8,5,2,0,1,195.756,209.096,215.136,166.08075,48.89935297813976,1.0430000000000064
2013-05-08 17:30:00,214.275,17,8,5,2,0,1,196.799,221.427,228.351,165.93175,48.73774993169165,17.476
2013-05-08 18:00:00,227.093,18,8,5,2,0,1,214.275,215.781,228.754,166.16741666666667,49.01050550205772,12.817999999999984
2013-05-08 18:30:00,231.482,18,8,5,2,0,1,227.093,231.868,234.432,166.15937499999998,48.99952639181521,4.38900000000001
2013-05-08 19:00:00,237.005,19,8,5,2,0,1,231.482,239.125,234.511,166.11520833333333,48.933268735130135,5.522999999999996
2013-05-08 19:30:00,235.47,19,8,5,2,0,1,237.005,235.51,236.092,166.114375,48.932062123350896,-1.5349999999999966
2013-05-08 20:00:00,239.276,20,8,5,2,0,1,235.47,245.519,252.643,165.98431250000002,48.72436849198431,3.8060000000000116
2013-05-08 20:30:00,249.354,20,8,5,2,0,1,239.276,254.437,255.401,165.87841666666665,48.53318684523472,10.078000000000003
2013-05-08 21:00:00,247.258,21,8,5,2,0,1,249.354,255.389,249.213,165.70902083333334,48.22734619530671,-2.0960000000000036
2013-05-08 21:30:00,235.432,21,8,5,2,0,1,247.258,243.782,237.727,165.5350625,47.95402640668337,-11.826000000000022
2013-05-08 22:00:00,203.58,22,8,5,2,0,1,235.432,214.847,214.003,165.30033333333333,47.73458799526678,-31.851999999999975
2013-05-08 22:30:00,183.91,22,8,5,2,0,1,203.58,182.729,183.554,165.3249375,47.744065932892376,-19.670000000000016
2013-05-08 23:00:00,155.745,23,8,5,2,0,1,183.91,151.187,154.152,165.41989583333336,47.71987524739634,-28.164999999999992
2013-05-08 23:30:00,134.501,23,8,5,2,0,1,155.745,127.994,128.994,165.55545833333335,47.6204326644248,-21.244
2013-05-09 00:00:00,114.829,0,9,5,3,0,1,134.501,112.468,116.943,165.60464583333334,47.56561934372979,-19.67200000000001
2013-05-09 00:30:00,103.034,0,9,5,3,0,1,114.829,104.524,104.813,165.57360416666666,47.60679750308153,-11.794999999999987
2013-05-09 01:00:00,98.194,1,9,5,3,0,1,103.034,98.494,98.334,165.56735416666666,47.61581017762641,-4.840000000000003
2013-05-09 01:30:00,93.354,1,9,5,3,0,1,98.194,96.878,94.207,165.4939375,47.72656052324369,-4.840000000000003
2013-05-09 02:00:00,93.077,2,9,5,3,0,1,93.354,95.165,92.348,165.4504375,47.7929305263209,-0.277000000000001
2013-05-09 02:30:00,92.365,2,9,5,3,0,1,93.077,92.943,90.831,165.43839583333332,47.811656976068946,-0.7120000000000033
2013-05-09 03:00:00,88.397,3,9,5,3,0,1,92.365,88.848,90.679,165.429,47.82707041085581,-3.9679999999999893
2013-05-09 03:30:00,87.404,3,9,5,3,0,1,88.397,89.925,94.109,165.37647916666666,47.913055435767184,-0.9930000000000092
2013-05-09 04:00:00,92.109,4,9,5,3,0,1,87.404,97.007,95.71,165.2744375,48.066730972017325,4.704999999999998
2013-05-09 04:30:00,98.58,4,9,5,3,0,1,92.109,99.785,97.227,165.24933333333334,48.10196412070256,6.471000000000004
2013-05-09 05:00:00,107.143,5,9,5,3,0,1,98.58,106.665,110.312,165.25929166666668,48.08962551406682,8.563000000000002
2013-05-09 05:30:00,131.349,5,9,5,3,0,1,107.143,130.235,124.078,165.2825,48.072628757973916,24.20599999999999
2013-05-09 06:00:00,163.09,6,9,5,3,0,1,131.349,154.52,150.659,165.46104166666666,48.04771441104914,31.741000000000014
2013-05-09 06:30:00,182.188,6,9,5,3,0,1,163.09,183.904,180.954,165.42529166666665,48.034336455956556,19.097999999999985
2013-05-09 07:00:00,182.322,7,9,5,3,0,1,182.188,191.378,180.952,165.236625,47.947939103148265,0.13400000000001455
2013-05-09 07:30:00,194.062,7,9,5,3,0,1,182.322,195.693,185.759,165.20264583333332,47.926469536504065,11.740000000000009
2013-05-09 08:00:00,187.731,8,9,5,3,0,1,194.062,184.349,186.197,165.27310416666666,47.95769195697219,-6.331000000000017
2013-05-09 08:30:00,172.428,8,9,5,3,0,1,187.731,191.708,177.403,164.8714375,47.81209562127549,-15.302999999999997
2013-05-09 09:00:00,166.582,9,9,5,3,0,1,172.428,189.469,176.25,164.394625,47.67550065725649,-5.846000000000004
2013-05-09 09:30:00,174.81,9,9,5,3,0,1,166.582,192.666,163.733,164.022625,47.5196208115027,8.228000000000009
2013-05-09 10:00:00,156.38,10,9,5,3,0,1,174.81,177.303,163.497,163.5867291666667,47.49116292386521,-18.430000000000007
2013-05-09 10:30:00,156.095,10,9,5,3,0,1,156.38,153.626,169.327,163.63816666666665,47.48148104993026,-0.2849999999999966
2013-05-09 11:00:00,170.297,11,9,5,3,0,1,156.095,154.164,175.399,163.97427083333335,47.47008842429142,14.201999999999998
2013-05-09 11:30:00,173.953,11,9,5,3,0,1,170.297,156.693,161.811,164.33385416666667,47.479130597529696,3.656000000000006
2013-05-09 12:00:00,167.361,12,9,5,3,0,1,173.953,154.893,162.803,164.59360416666667,47.46048387857809,-6.592000000000013
2013-05-09 12:30:00,167.956,12,9,5,3,0,1,167.361,155.671,160.351,164.84954166666665,47.44446530909759,0.5949999999999989
2013-05-09 13:00:00,164.466,13,9,5,3,0,1,167.956,153.624,151.393,165.07541666666665,47.415685065234754,-3.4899999999999807
2013-05-09 13:30:00,159.322,13,9,5,3,0,1,164.466,150.626,145.578,165.25658333333334,47.37589805484851,-5.1440000000000055
2013-05-09 14:00:00,162.456,14,9,5,3,0,1,159.322,156.007,152.309,165.3909375,47.358250017267224,3.133999999999986
2013-05-09 14:30:00,162.148,14,9,5,3,0,1,162.456,151.506,157.992,165.61264583333332,47.31675660971745,-0.3079999999999927
2013-05-09 15:00:00,172.201,15,9,5,3,0,1,162.148,153.216,165.625,166.00816666666665,47.29026867973233,10.052999999999997
2013-05-09 15:30:00,183.371,15,9,5,3,0,1,172.201,170.053,183.181,166.285625,47.35353211325337,11.170000000000016
2013-05-09 16:00:00,196.741,16,9,5,3,0,1,183.371,175.72,186.882,166.72356249999999,47.539478716027276,13.370000000000005
2013-05-09 16:30:00,217.642,16,9,5,3,0,1,196.741,195.756,209.394,167.17952083333333,47.92723240141231,20.900999999999982
2013-05-09 17:00:00,232.934,17,9,5,3,0,1,217.642,196.799,209.096,167.93233333333333,48.68025432429324,15.292000000000002
2013-05-09 17:30:00,248.545,17,9,5,3,0,1,232.934,214.275,221.427,168.64629166666666,49.61668998794443,15.61099999999999
2013-05-09 18:00:00,250.159,18,9,5,3,0,1,248.545,227.093,215.781,169.12683333333334,50.30176347796134,1.6140000000000043
2013-05-09 18:30:00,260.422,18,9,5,3,0,1,250.159,231.482,231.868,169.72975,51.229928183858135,10.263000000000034
2013-05-09 19:00:00,263.486,19,9,5,3,0,1,260.422,237.005,239.125,170.2814375,52.10493225638699,3.0639999999999645
2013-05-09 19:30:00,257.897,19,9,5,3,0,1,263.486,235.47,235.51,170.74866666666665,52.797865434500046,-5.588999999999999
2013-05-09 20:00:00,254.399,20,9,5,3,0,1,257.897,239.276,245.519,171.06372916666666,53.258603161082135,-3.4979999999999905
2013-05-09 20:30:00,260.554,20,9,5,3,0,1,254.399,249.354,254.437,171.2970625,53.632126136598764,6.154999999999973
2013-05-09 21:00:00,254.058,21,9,5,3,0,1,260.554,247.258,255.389,171.43872916666666,53.84559845925743,-6.495999999999981
2013-05-09 21:30:00,247.735,21,9,5,3,0,1,254.058,235.432,243.782,171.6950416666667,54.18490939129425,-6.322999999999979
2013-05-09 22:00:00,217.202,22,9,5,3,0,1,247.735,203.58,214.847,171.97883333333334,54.390740362726575,-30.533000000000015
2013-05-09 22:30:00,185.205,22,9,5,3,0,1,217.202,183.91,182.729,172.00581250000002,54.39710524160347,-31.996999999999986
2013-05-09 23:00:00,158.84,23,9,5,3,0,1,185.205,155.745,151.187,172.07029166666666,54.37925190808709,-26.36500000000001
2013-05-09 23:30:00,138.949,23,9,5,3,0,1,158.84,134.501,127.994,172.16295833333334,54.31762358374418,-19.89099999999999
2013-05-10 00:00:00,122.716,0,10,5,4,0,1,138.949,114.829,112.468,172.3272708333333,54.152173660518855,-16.23300000000002
2013-05-10 00:30:00,107.881,0,10,5,4,0,1,122.716,103.034,104.524,172.42825000000002,54.024580076935564,-14.834999999999994
2013-05-10 01:00:00,99.948,1,10,5,4,0,1,107.881,98.194,98.494,172.46479166666666,53.973869867823325,-7.933000000000007
2013-05-10 01:30:00,91.43,1,10,5,4,0,1,99.948,93.354,96.878,172.42470833333334,54.03455130292771,-8.517999999999986
2013-05-10 02:00:00,89.975,2,10,5,4,0,1,91.43,93.077,95.165,172.36008333333334,54.133234696983756,-1.4550000000000125
2013-05-10 02:30:00,88.951,2,10,5,4,0,1,89.975,92.365,92.943,172.28895833333334,54.24270764712714,-1.024000000000001
2013-05-10 03:00:00,89.786,3,10,5,4,0,1,88.951,88.397,88.848,172.31789583333332,54.19735212038611,0.835000000000008
2013-05-10 03:30:00,87.581,3,10,5,4,0,1,89.786,87.404,89.925,172.32158333333334,54.19145749388844,-2.2049999999999983
2013-05-10 04:00:00,92.225,4,10,5,4,0,1,87.581,92.109,97.007,172.32399999999998,54.18780677127201,4.643999999999991
2013-05-10 04:30:00,99.675,4,10,5,4,0,1,92.225,98.58,99.785,172.34681249999997,54.1563221219136,7.450000000000003
2013-05-10 05:00:00,106.207,5,10,5,4,0,1,99.675,107.143,106.665,172.32731249999998,54.18046263877037,6.5319999999999965
2013-05-10 05:30:00,124.928,5,10,5,4,0,1,106.207,131.349,130.235,172.19354166666668,54.291602888968086,18.721000000000004
2013-05-10 06:00:00,151.158,6,10,5,4,0,1,124.928,163.09,154.52,171.94495833333335,54.3614432796343,26.22999999999999
2013-05-10 06:30:00,181.736,6,10,5,4,0,1,151.158,182.188,183.904,171.9355416666667,54.35967031429587,30.578000000000003
2013-05-10 07:00:00,181.606,7,10,5,4,0,1,181.736,182.322,191.378,171.920625,54.35685772297566,-0.12999999999999545
2013-05-10 07:30:00,181.046,7,10,5,4,0,1,181.606,194.062,195.693,171.64945833333334,54.276458908606614,-0.5600000000000023
2013-05-10 08:00:00,192.369,8,10,5,4,0,1,181.046,187.731,184.349,171.74608333333333,54.309815124375376,11.323000000000008
2013-05-10 08:30:00,190.487,8,10,5,4,0,1,192.369,172.428,191.708,172.1223125,54.377149360367376,-1.882000000000005
2013-05-10 09:00:00,186.624,9,10,5,4,0,1,190.487,166.582,189.469,172.5398541666667,54.410639412099,-3.8629999999999995
2013-05-10 09:30:00,176.09,9,10,5,4,0,1,186.624,174.81,192.666,172.56652083333333,54.4120893282297,-10.533999999999992
2013-05-10 10:00:00,167.837,10,10,5,4,0,1,176.09,156.38,177.303,172.80520833333333,54.3646821222511,-8.253000000000014
2013-05-10 10:30:00,167.262,10,10,5,4,0,1,167.837,156.095,153.626,173.03785416666668,54.315523282840424,-0.5749999999999886
2013-05-10 11:00:00,172.594,11,10,5,4,0,1,167.262,170.297,154.164,173.08570833333332,54.31406895633794,5.331999999999994
2013-05-10 11:30:00,179.094,11,10,5,4,0,1,172.594,173.953,156.693,173.19281250000003,54.32088404109888,6.5
2013-05-10 12:00:00,177.637,12,10,5,4,0,1,179.094,167.361,154.893,173.40689583333335,54.31766055550278,-1.4569999999999936
2013-05-10 12:30:00,176.835,12,10,5,4,0,1,177.637,167.956,155.671,173.591875,54.31382114554926,-0.8019999999999925
2013-05-10 13:00:00,165.723,13,10,5,4,0,1,176.835,164.466,153.624,173.61806249999998,54.30963034204422,-11.111999999999995
2013-05-10 13:30:00,162.345,13,10,5,4,0,1,165.723,159.322,150.626,173.6810416666667,54.29445011015442,-3.3780000000000143
2013-05-10 14:00:00,158.722,14,10,5,4,0,1,162.345,162.456,156.007,173.60325,54.31354687662196,-3.6229999999999905
2013-05-10 14:30:00,160.205,14,10,5,4,0,1,158.722,162.148,151.506,173.56277083333336,54.32298919572628,1.483000000000004
2013-05-10 15:00:00,165.541,15,10,5,4,0,1,160.205,172.201,153.216,173.42402083333334,54.335045429335295,5.335999999999984
2013-05-10 15:30:00,181.528,15,10,5,4,0,1,165.541,183.371,170.053,173.385625,54.3285176329768,15.986999999999995
2013-05-10 16:00:00,204.294,16,10,5,4,0,1,181.528,196.741,175.72,173.54297916666667,54.40848133450408,22.76600000000002
2013-05-10 16:30:00,217.857,16,10,5,4,0,1,204.294,217.642,195.756,173.54745833333334,54.41219774347187,13.562999999999988
2013-05-10 17:00:00,217.764,17,10,5,4,0,1,217.857,232.934,196.799,173.23141666666666,54.10310256720057,-0.09299999999998931
2013-05-10 17:30:00,231.551,17,10,5,4,0,1,217.764,248.545,214.275,172.877375,53.65351203615372,13.786999999999978
2013-05-10 18:00:00,236.121,18,10,5,4,0,1,231.551,250.159,227.093,172.58491666666666,53.26011454028084,4.570000000000022
2013-05-10 18:30:00,248.829,18,10,5,4,0,1,236.121,260.422,231.482,172.34339583333335,52.878237836274685,12.707999999999998
2013-05-10 19:00:00,229.812,19,10,5,4,0,1,248.829,263.486,237.005,171.6418541666667,51.85682420468074,-19.016999999999996
2013-05-10 19:30:00,222.525,19,10,5,4,0,1,229.812,257.897,235.47,170.9049375,50.846493699236625,-7.287000000000006
2013-05-10 20:00:00,241.246,20,10,5,4,0,1,222.525,254.399,239.276,170.63091666666665,50.420613969874964,18.721000000000004
2013-05-10 20:30:00,257.775,20,10,5,4,0,1,241.246,260.554,249.354,170.57302083333335,50.31665055129906,16.528999999999968
2013-05-10 21:00:00,246.468,21,10,5,4,0,1,257.775,254.058,247.258,170.41489583333333,50.059980218302755,-11.306999999999988
2013-05-10 21:30:00,226.614,21,10,5,4,0,1,246.468,247.735,235.432,169.974875,49.45505658703117,-19.853999999999985
2013-05-10 22:00:00,216.372,22,10,5,4,0,1,226.614,217.202,203.58,169.95758333333333,49.43833484501765,-10.24199999999999
2013-05-10 22:30:00,191.45,22,10,5,4,0,1,216.372,185.205,183.91,170.0876875,49.487507238138456,-24.922000000000025
2013-05-10 23:00:00,163.711,23,10,5,4,0,1,191.45,158.84,155.745,170.18916666666667,49.46894273471629,-27.738999999999976
2013-05-10 23:30:00,142.114,23,10,5,4,0,1,163.711,138.949,134.501,170.25510416666665,49.4285093366581,-21.59700000000001
2013-05-11 00:00:00,126.018,0,11,5,5,1,1,142.114,122.716,114.829,170.32389583333332,49.363194137503534,-16.096000000000004
2013-05-11 00:30:00,113.805,0,11,5,5,1,1,126.018,107.881,103.034,170.44731249999998,49.210924922736304,-12.212999999999994
2013-05-11 01:00:00,103.957,1,11,5,5,1,1,113.805,99.948,98.194,170.53083333333333,49.09198594533121,-9.848000000000013
2013-05-11 01:30:00,99.939,1,11,5,5,1,1,103.957,91.43,93.354,170.70810416666666,48.81485683605913,-4.018000000000001
2013-05-11 02:00:00,94.887,2,11,5,5,1,1,99.939,89.975,93.077,170.8104375,48.64687012297737,-5.0519999999999925
2013-05-11 02:30:00,90.654,2,11,5,5,1,1,94.887,88.951,92.365,170.84591666666668,48.58648162914404,-4.233000000000004
2013-05-11 03:00:00,91.139,3,11,5,5,1,1,90.654,89.786,88.397,170.87410416666668,48.53882315427049,0.48499999999999943
2013-05-11 03:30:00,90.319,3,11,5,5,1,1,91.139,87.581,87.404,170.93114583333332,48.44036540482131,-0.8199999999999932
2013-05-11 04:00:00,89.877,4,11,5,5,1,1,90.319,92.225,92.109,170.88222916666666,48.52265216446732,-0.4420000000000073
2013-05-11 04:30:00,95.111,4,11,5,5,1,1,89.877,99.675,98.58,170.7871458333333,48.66940606109594,5.234000000000009
2013-05-11 05:00:00,100.653,5,11,5,5,1,1,95.111,106.207,107.143,170.6714375,48.83253658750832,5.542000000000002
2013-05-11 05:30:00,110.755,5,11,5,5,1,1,100.653,124.928,131.349,170.37616666666668,49.15678653275466,10.10199999999999
2013-05-11 06:00:00,122.297,6,11,5,5,1,1,110.755,151.158,163.09,169.77489583333332,49.571617905786454,11.542000000000002
2013-05-11 06:30:00,146.388,6,11,5,5,1,1,122.297,181.736,182.188,169.03847916666666,49.65263962299819,24.091000000000008
2013-05-11 07:00:00,172.562,7,11,5,5,1,1,146.388,181.606,182.322,168.8500625,49.621084612312245,26.174000000000007
2013-05-11 07:30:00,191.204,7,11,5,5,1,1,172.562,181.046,194.062,169.0616875,49.69580951859658,18.641999999999996
2013-05-11 08:00:00,215.113,8,11,5,5,1,1,191.204,192.369,187.731,169.53552083333335,50.030069561613054,23.908999999999992
2013-05-11 08:30:00,209.233,8,11,5,5,1,1,215.113,190.487,172.428,169.9260625,50.269692598344385,-5.8799999999999955
2013-05-11 09:00:00,206.705,9,11,5,5,1,1,209.233,186.624,166.582,170.34441666666666,50.49466832433159,-2.5279999999999916
2013-05-11 09:30:00,205.87,9,11,5,5,1,1,206.705,176.09,174.81,170.96483333333333,50.749074240934846,-0.835000000000008
2013-05-11 10:00:00,202.519,10,11,5,5,1,1,205.87,167.837,156.38,171.687375,50.950089075411974,-3.350999999999999
2013-05-11 10:30:00,196.772,10,11,5,5,1,1,202.519,167.262,156.095,172.3021666666667,51.07344650362581,-5.747000000000014
2013-05-11 11:00:00,198.098,11,11,5,5,1,1,196.772,172.594,170.297,172.8335,51.20903028742671,1.3260000000000218
2013-05-11 11:30:00,203.843,11,11,5,5,1,1,198.098,179.094,173.953,173.34910416666665,51.39765276171971,5.744999999999976
2013-05-11 12:00:00,208.933,12,11,5,5,1,1,203.843,177.637,167.361,174.00110416666666,51.651080181177235,5.090000000000003
2013-05-11 12:30:00,205.892,12,11,5,5,1,1,208.933,176.835,167.956,174.60645833333334,51.854873268167054,-3.040999999999997
2013-05-11 13:00:00,208.033,13,11,5,5,1,1,205.892,165.723,164.466,175.48791666666668,52.05985380834223,2.140999999999991
2013-05-11 13:30:00,198.785,13,11,5,5,1,1,208.033,162.345,159.322,176.2470833333333,52.12976598787128,-9.24799999999999
2013-05-11 14:00:00,200.777,14,11,5,5,1,1,198.785,158.722,162.456,177.12322916666665,52.182337752218984,1.9919999999999902
2013-05-11 14:30:00,196.413,14,11,5,5,1,1,200.777,160.205,162.148,177.87756249999998,52.19427404476193,-4.363999999999976
2013-05-11 15:00:00,198.931,15,11,5,5,1,1,196.413,165.541,172.201,178.57318750000002,52.248834856459546,2.5180000000000007
2013-05-11 15:30:00,207.405,15,11,5,5,1,1,198.931,181.528,183.371,179.11229166666666,52.41321237073124,8.47399999999999
2013-05-11 16:00:00,216.683,16,11,5,5,1,1,207.405,204.294,196.741,179.37039583333333,52.57012522204155,9.277999999999992
2013-05-11 16:30:00,229.96,16,11,5,5,1,1,216.683,217.857,217.642,179.62254166666665,52.787225792721046,13.277000000000015
2013-05-11 17:00:00,220.494,17,11,5,5,1,1,229.96,217.764,232.934,179.67941666666664,52.83064808396261,-9.466000000000008
2013-05-11 17:30:00,234.034,17,11,5,5,1,1,220.494,231.551,248.545,179.73114583333333,52.88370779280062,13.539999999999992
2013-05-11 18:00:00,238.292,18,11,5,5,1,1,234.034,236.121,250.159,179.77637500000003,52.933866334633535,4.25800000000001
2013-05-11 18:30:00,248.163,18,11,5,5,1,1,238.292,248.829,260.422,179.76250000000002,52.9154652734553,9.87100000000001
2013-05-11 19:00:00,262.63,19,11,5,5,1,1,248.163,229.812,263.486,180.44620833333337,53.78084291251929,14.466999999999985
2013-05-11 19:30:00,269.388,19,11,5,5,1,1,262.63,222.525,257.897,181.42252083333332,54.973123160317435,6.757999999999981
2013-05-11 20:00:00,261.663,20,11,5,5,1,1,269.388,241.246,254.399,181.84787500000002,55.52210257056424,-7.724999999999966
2013-05-11 20:30:00,257.442,20,11,5,5,1,1,261.663,257.775,260.554,181.8409375,55.51243356697488,-4.221000000000004
2013-05-11 21:00:00,255.038,21,11,5,5,1,1,257.442,246.468,254.058,182.01947916666666,55.738035799312016,-2.4039999999999964
2013-05-11 21:30:00,236.051,21,11,5,5,1,1,255.038,226.614,247.735,182.21608333333333,55.91504278161091,-18.987000000000023
2013-05-11 22:00:00,221.741,22,11,5,5,1,1,236.051,216.372,217.202,182.32793750000005,55.99014280358729,-14.309999999999974
2013-05-11 22:30:00,196.141,22,11,5,5,1,1,221.741,191.45,185.205,182.42566666666667,56.010494174137406,-25.600000000000023
2013-05-11 23:00:00,175.562,23,11,5,5,1,1,196.141,163.711,158.84,182.67256250000003,55.95233376339502,-20.57899999999998
2013-05-11 23:30:00,148.027,23,11,5,5,1,1,175.562,142.114,138.949,182.79575,55.867583056494794,-27.535000000000025
2013-05-12 00:00:00,134.287,0,12,5,6,1,1,148.027,126.018,122.716,182.96802083333333,55.7012820706901,-13.73999999999998
2013-05-12 00:30:00,120.896,0,12,5,6,1,1,134.287,113.805,107.881,183.11574999999996,55.5230654610439,-13.391000000000005
2013-05-12 01:00:00,108.687,1,12,5,6,1,1,120.896,103.957,99.948,183.21429166666667,55.383608554799814,-12.209000000000003
2013-05-12 01:30:00,101.799,1,12,5,6,1,1,108.687,99.939,91.43,183.2530416666667,55.32472341373805,-6.887999999999991
2013-05-12 02:00:00,100.14,2,12,5,6,1,1,101.799,94.887,89.975,183.36247916666665,55.15113113517071,-1.659000000000006
2013-05-12 02:30:00,97.625,2,12,5,6,1,1,100.14,90.654,88.951,183.5077083333333,54.910461412660666,-2.5150000000000006
2013-05-12 03:00:00,93.836,3,12,5,6,1,1,97.625,91.139,89.786,183.56389583333336,54.815230793902494,-3.7890000000000015
2013-05-12 03:30:00,91.869,3,12,5,6,1,1,93.836,90.319,87.581,183.5961875,54.759559748184955,-1.9669999999999987
2013-05-12 04:00:00,94.1,4,12,5,6,1,1,91.869,89.877,92.225,183.68416666666667,54.608967967171786,2.2309999999999945
2013-05-12 04:30:00,98.062,4,12,5,6,1,1,94.1,95.111,99.675,183.74564583333333,54.50869911463351,3.9620000000000033
2013-05-12 05:00:00,109.345,5,12,5,6,1,1,98.062,100.653,106.207,183.92672916666666,54.24056216630186,11.283000000000001
2013-05-12 05:30:00,115.268,5,12,5,6,1,1,109.345,110.755,124.928,184.02075,54.11479293545053,5.923000000000002
2013-05-12 06:00:00,124.3,6,12,5,6,1,1,115.268,122.297,151.158,184.06247916666666,54.06693474974772,9.031999999999996
2013-05-12 06:30:00,141.972,6,12,5,6,1,1,124.3,146.388,181.736,183.97047916666668,54.136118266626376,17.67200000000001
2013-05-12 07:00:00,158.312,7,12,5,6,1,1,141.972,172.562,181.606,183.67360416666668,54.23898669138229,16.340000000000003
2013-05-12 07:30:00,178.423,7,12,5,6,1,1,158.312,191.204,181.046,183.40733333333336,54.232603762151896,20.11099999999999
2013-05-12 08:00:00,196.513,8,12,5,6,1,1,178.423,215.113,192.369,183.0198333333333,54.06744041426625,18.090000000000003
2013-05-12 08:30:00,212.522,8,12,5,6,1,1,196.513,209.233,190.487,183.08835416666668,54.103439870774366,16.008999999999986
2013-05-12 09:00:00,219.126,9,12,5,6,1,1,212.522,206.705,186.624,183.347125,54.24830920774226,6.604000000000013
2013-05-12 09:30:00,218.092,9,12,5,6,1,1,219.126,205.87,176.09,183.60175,54.384785468816915,-1.0339999999999918
2013-05-12 10:00:00,218.891,10,12,5,6,1,1,218.092,202.519,167.837,183.9428333333333,54.557019645984695,0.7989999999999782
2013-05-12 10:30:00,220.717,10,12,5,6,1,1,218.891,196.772,167.262,184.44168749999997,54.78581529578207,1.8260000000000218
2013-05-12 11:00:00,223.852,11,12,5,6,1,1,220.717,198.098,172.594,184.97822916666667,55.04788649864335,3.134999999999991
2013-05-12 11:30:00,235.848,11,12,5,6,1,1,223.852,203.843,179.094,185.645,55.47343527176719,11.99600000000001
2013-05-12 12:00:00,231.479,12,12,5,6,1,1,235.848,208.933,177.637,186.1147083333333,55.76947795373514,-4.369
2013-05-12 12:30:00,216.975,12,12,5,6,1,1,231.479,205.892,176.835,186.34560416666667,55.87594291945091,-14.504000000000019
2013-05-12 13:00:00,221.479,13,12,5,6,1,1,216.975,208.033,165.723,186.62572916666667,56.020500174275796,4.504000000000019
2013-05-12 13:30:00,207.775,13,12,5,6,1,1,221.479,198.785,162.345,186.81302083333335,56.07701632329276,-13.704000000000008
2013-05-12 14:00:00,217.999,14,12,5,6,1,1,207.775,200.777,158.722,187.17181250000002,56.223165926455664,10.22399999999999
2013-05-12 14:30:00,218.681,14,12,5,6,1,1,217.999,196.413,160.205,187.63572916666666,56.39265551875427,0.6820000000000164
2013-05-12 15:00:00,218.033,15,12,5,6,1,1,218.681,198.931,165.541,188.0336875,56.541266075790524,-0.6480000000000246
2013-05-12 15:30:00,233.083,15,12,5,6,1,1,218.033,207.405,181.528,188.56864583333333,56.849081714354874,15.050000000000011
2013-05-12 16:00:00,238.83,16,12,5,6,1,1,233.083,216.683,204.294,189.03004166666665,57.17107931870971,5.747000000000014
2013-05-12 16:30:00,247.575,16,12,5,6,1,1,238.83,229.96,217.857,189.39702083333336,57.49501456851267,8.744999999999976
2013-05-12 17:00:00,270.909,17,12,5,6,1,1,247.575,220.494,217.764,190.44733333333332,58.52641412047474,23.334000000000003
2013-05-12 17:30:00,279.941,17,12,5,6,1,1,270.909,234.034,231.551,191.4037291666667,59.618726109902155,9.031999999999982
2013-05-12 18:00:00,284.734,18,12,5,6,1,1,279.941,238.292,236.121,192.37127083333334,60.76175003808674,4.793000000000006
2013-05-12 18:30:00,289.321,18,12,5,6,1,1,284.734,248.163,248.829,193.22872916666668,61.84654727346048,4.587000000000046
2013-05-12 19:00:00,292.165,19,12,5,6,1,1,289.321,262.63,229.812,193.84404166666664,62.69284466482862,2.843999999999994
2013-05-12 19:30:00,290.3,19,12,5,6,1,1,292.165,269.388,222.525,194.27970833333336,63.298719675114725,-1.865000000000009
2013-05-12 20:00:00,282.263,20,12,5,6,1,1,290.3,261.663,241.246,194.708875,63.83288065393632,-8.037000000000035
2013-05-12 20:30:00,279.687,20,12,5,6,1,1,282.263,257.442,257.775,195.1723125,64.37646098491832,-2.575999999999965
2013-05-12 21:00:00,272.278,21,12,5,6,1,1,279.687,255.038,246.468,195.53147916666668,64.76449065357089,-7.408999999999992
2013-05-12 21:30:00,262.309,21,12,5,6,1,1,272.278,236.051,226.614,196.0785208333333,65.22329668506134,-9.968999999999994
2013-05-12 22:00:00,237.859,22,12,5,6,1,1,262.309,221.741,216.372,196.41431249999997,65.39947939546637,-24.450000000000017
2013-05-12 22:30:00,204.901,22,12,5,6,1,1,237.859,196.141,191.45,196.59681249999997,65.41092205130796,-32.958
2013-05-12 23:00:00,165.043,23,12,5,6,1,1,204.901,175.562,163.711,196.37766666666667,65.50045388191964,-39.858000000000004
2013-05-12 23:30:00,144.407,23,12,5,6,1,1,165.043,148.027,142.114,196.30225,65.55936643388692,-20.635999999999996
2013-05-13 00:00:00,120.748,0,13,5,0,0,1,144.407,134.287,126.018,196.0201875,65.8602920752754,-23.659000000000006
