datetime,total_demand_kwh,hour,day,month,weekday,is_weekend,season,lag_1,lag_48,lag_96,rolling_mean_48,rolling_std_48
2013-04-03 08:00:00,247.791,8,3,4,2,0,1,236.698,234.253,229.5,221.5354166666667,67.29897997799071
2013-04-03 08:30:00,242.289,8,3,4,2,0,1,247.791,243.94,230.069,221.5010208333333,67.28770654767737
2013-04-03 09:00:00,242.479,9,3,4,2,0,1,242.289,233.543,242.003,221.68718750000002,67.33407803193627
2013-04-03 09:30:00,245.826,9,3,4,2,0,1,242.479,239.496,259.736,221.81906249999997,67.37588474527631
2013-04-03 10:00:00,238.918,10,3,4,2,0,1,245.826,231.839,268.148,221.96654166666664,67.40602492736718
2013-04-03 10:30:00,251.725,10,3,4,2,0,1,238.918,224.06,272.789,222.54289583333332,67.54244239695768
2013-04-03 11:00:00,249.014,11,3,4,2,0,1,251.725,223.707,271.382,223.070125,67.65040820138347
2013-04-03 11:30:00,249.411,11,3,4,2,0,1,249.014,226.363,275.509,223.55029166666668,67.75598977838989
2013-04-03 12:00:00,234.688,12,3,4,2,0,1,249.411,225.228,280.886,223.74737500000003,67.7747292582315
2013-04-03 12:30:00,238.445,12,3,4,2,0,1,234.688,217.235,277.404,224.18925000000002,67.80050390621118
2013-04-03 13:00:00,238.644,13,3,4,2,0,1,238.445,211.797,270.866,224.74856250000002,67.80683571606764
2013-04-03 13:30:00,233.068,13,3,4,2,0,1,238.644,215.645,266.412,225.11154166666665,67.80370001607992
2013-04-03 14:00:00,232.669,14,3,4,2,0,1,233.068,209.39,264.207,225.59652083333333,67.77210247304245
2013-04-03 14:30:00,231.217,14,3,4,2,0,1,232.669,206.212,248.43,226.11745833333336,67.71600963409003
2013-04-03 15:00:00,239.078,15,3,4,2,0,1,231.217,210.401,245.41,226.71489583333334,67.70090040233424
2013-04-03 15:30:00,258.389,15,3,4,2,0,1,239.078,231.301,254.9,227.27922916666662,67.85267047857451
2013-04-03 16:00:00,264.894,16,3,4,2,0,1,258.389,238.001,250.833,227.83949999999996,68.05381742884298
2013-04-03 16:30:00,298.008,16,3,4,2,0,1,264.894,260.198,274.54,228.62720833333333,68.65251692243669
2013-04-03 17:00:00,304.234,17,3,4,2,0,1,298.008,270.987,273.891,229.31985416666666,69.25406606850481
2013-04-03 17:30:00,325.147,17,3,4,2,0,1,304.234,289.442,294.224,230.06370833333335,70.10015881487406
2013-04-03 18:00:00,334.897,18,3,4,2,0,1,325.147,305.965,303.193,230.66645833333334,70.88664770857717
2013-04-03 18:30:00,361.796,18,3,4,2,0,1,334.897,311.449,314.555,231.71535416666666,72.4623775602237
2013-04-03 19:00:00,357.404,19,3,4,2,0,1,361.796,326.968,335.396,232.3494375,73.44018984814912
2013-04-03 19:30:00,369.213,19,3,4,2,0,1,357.404,348.183,354.541,232.7875625,74.20467619631711
2013-04-03 20:00:00,347.813,20,3,4,2,0,1,369.213,343.558,345.206,232.87620833333332,74.34223346834598
2013-04-03 20:30:00,341.553,20,3,4,2,0,1,347.813,341.435,340.943,232.87866666666665,74.34590150684335
2013-04-03 21:00:00,322.843,21,3,4,2,0,1,341.553,316.352,314.031,233.01389583333335,74.50669260992447
2013-04-03 21:30:00,308.583,21,3,4,2,0,1,322.843,317.124,305.652,232.83595833333334,74.31148941404957
2013-04-03 22:00:00,279.632,22,3,4,2,0,1,308.583,286.75,288.182,232.6876666666667,74.20864356615799
2013-04-03 22:30:00,251.236,22,3,4,2,0,1,279.632,255.266,261.744,232.60370833333332,74.18483125303167
2013-04-03 23:00:00,217.615,23,3,4,2,0,1,251.236,231.178,225.663,232.3211458333333,74.21620058502157
2013-04-03 23:30:00,179.442,23,3,4,2,0,1,217.615,187.012,184.385,232.16343750000001,74.3224973373749
2013-04-04 00:00:00,156.032,0,4,4,3,0,1,179.442,162.702,155.966,232.02447916666665,74.4612361405183
2013-04-04 00:30:00,141.838,0,4,4,3,0,1,156.032,146.905,146.378,231.91891666666666,74.58796002916328
2013-04-04 01:00:00,134.881,1,4,4,3,0,1,141.838,133.671,132.176,231.944125,74.55424576023597
2013-04-04 01:30:00,126.763,1,4,4,3,0,1,134.881,123.59,125.054,232.01022916666668,74.4574724061768
2013-04-04 02:00:00,122.85,2,4,4,3,0,1,126.763,118.012,121.099,232.11102083333333,74.30298611063358
2013-04-04 02:30:00,117.27,2,4,4,3,0,1,122.85,117.95,118.938,232.0968541666667,74.32527673020019
2013-04-04 03:00:00,120.989,3,4,4,3,0,1,117.27,115.735,119.606,232.2063125,74.15393661467651
2013-04-04 03:30:00,120.62,3,4,4,3,0,1,120.989,117.39,122.426,232.2736041666667,74.04891985585414
2013-04-04 04:00:00,123.11,4,4,4,3,0,1,120.62,119.333,126.35,232.35229166666667,73.92825938790857
2013-04-04 04:30:00,125.306,4,4,4,3,0,1,123.11,125.516,130.407,232.3479166666667,73.93472230395624
2013-04-04 05:00:00,137.044,5,4,4,3,0,1,125.306,136.57,138.841,232.35779166666669,73.92168817035822
2013-04-04 05:30:00,154.572,5,4,4,3,0,1,137.044,149.116,155.109,232.47145833333332,73.79505324076094
2013-04-04 06:00:00,168.324,6,4,4,3,0,1,154.572,175.028,174.953,232.3317916666667,73.91233646950427
2013-04-04 06:30:00,203.363,6,4,4,3,0,1,168.324,196.849,194.408,232.4675,73.85175663852384
2013-04-04 07:00:00,225.449,7,4,4,3,0,1,203.363,230.819,224.14,232.355625,73.85837411650071
2013-04-04 07:30:00,244.025,7,4,4,3,0,1,225.449,236.698,237.655,232.50827083333334,73.87510920631009
2013-04-04 08:00:00,255.8,8,4,4,3,0,1,244.025,247.791,234.253,232.67512499999998,73.9193924449522
2013-04-04 08:30:00,258.307,8,4,4,3,0,1,255.8,242.289,243.94,233.00883333333334,73.99983040760712
2013-04-04 09:00:00,226.578,9,4,4,3,0,1,258.307,242.479,233.543,232.6775625,73.99212498922806
2013-04-04 09:30:00,240.068,9,4,4,3,0,1,226.578,245.826,239.496,232.5576041666667,73.97502033499815
2013-04-04 10:00:00,239.587,10,4,4,3,0,1,240.068,238.918,231.839,232.5715416666667,73.97630719386298
2013-04-04 10:30:00,240.558,10,4,4,3,0,1,239.587,251.725,224.06,232.33889583333334,73.93233677944836
2013-04-04 11:00:00,239.219,11,4,4,3,0,1,240.558,249.014,223.707,232.13483333333332,73.89884226782463
2013-04-04 11:30:00,260.007,11,4,4,3,0,1,239.219,249.411,226.363,232.35558333333333,73.96734190709722
2013-04-04 12:00:00,257.799,12,4,4,3,0,1,260.007,234.688,225.228,232.8370625,74.0580106507676
2013-04-04 12:30:00,257.344,12,4,4,3,0,1,257.799,238.445,217.235,233.23079166666665,74.13865391277503
2013-04-04 13:00:00,260.914,13,4,4,3,0,1,257.344,238.644,211.797,233.69475,74.24285982360351
2013-04-04 13:30:00,246.447,13,4,4,3,0,1,260.914,233.068,215.645,233.9734791666667,74.26556760391371
2013-04-04 14:00:00,247.719,14,4,4,3,0,1,246.447,232.669,209.39,234.28702083333334,74.2917082308021
2013-04-04 14:30:00,248.118,14,4,4,3,0,1,247.719,231.217,206.212,234.639125,74.3168950610557
2013-04-04 15:00:00,258.677,15,4,4,3,0,1,248.118,239.078,210.401,235.0474375,74.39560087769617
2013-04-04 15:30:00,264.874,15,4,4,3,0,1,258.677,258.389,231.301,235.18254166666665,74.4447638082513
2013-04-04 16:00:00,285.555,16,4,4,3,0,1,264.874,264.894,238.001,235.6129791666667,74.67957009086899
2013-04-04 16:30:00,306.436,16,4,4,3,0,1,285.555,298.008,260.198,235.7885625,74.83912913281209
2013-04-04 17:00:00,317.807,17,4,4,3,0,1,306.436,304.234,270.987,236.07133333333334,75.12832778010883
2013-04-04 17:30:00,329.009,17,4,4,3,0,1,317.807,325.147,289.442,236.15179166666667,75.22775483877838
2013-04-04 18:00:00,345.046,18,4,4,3,0,1,329.009,334.897,305.965,236.36322916666668,75.52487207205033
2013-04-04 18:30:00,363.068,18,4,4,3,0,1,345.046,361.796,311.449,236.38972916666668,75.57002971958339
2013-04-04 19:00:00,360.205,19,4,4,3,0,1,363.068,357.404,326.968,236.44808333333333,75.66648341910833
2013-04-04 19:30:00,358.39,19,4,4,3,0,1,360.205,369.213,348.183,236.22260416666666,75.27756483804704
2013-04-04 20:00:00,358.908,20,4,4,3,0,1,358.39,347.813,343.558,236.45375,75.64364641781219
2013-04-04 20:30:00,359.933,20,4,4,3,0,1,358.908,341.553,341.435,236.83666666666667,76.23122904782434
2013-04-04 21:00:00,339.417,21,4,4,3,0,1,359.933,322.843,316.352,237.1819583333333,76.66538593270765
2013-04-04 21:30:00,319.918,21,4,4,3,0,1,339.417,308.583,317.124,237.4181041666667,76.90707198985515
2013-04-04 22:00:00,291.6,22,4,4,3,0,1,319.918,279.632,286.75,237.66743749999998,77.06607744364065
2013-04-04 22:30:00,250.21,22,4,4,3,0,1,291.6,251.236,255.266,237.6460625,77.06237620028547
2013-04-04 23:00:00,213.56,23,4,4,3,0,1,250.21,217.615,231.178,237.56158333333335,77.0870210373864
2013-04-04 23:30:00,183.919,23,4,4,3,0,1,213.56,179.442,187.012,237.65485416666664,77.01788095644315
2013-04-05 00:00:00,159.736,0,5,4,4,0,1,183.919,156.032,162.702,237.73202083333334,76.93617264468215
2013-04-05 00:30:00,149.683,0,5,4,4,0,1,159.736,141.838,146.905,237.89545833333332,76.73620102551358
2013-04-05 01:00:00,139.269,1,5,4,4,0,1,149.683,134.881,133.671,237.98687499999997,76.61338312471162
2013-04-05 01:30:00,132.913,1,5,4,4,0,1,139.269,126.763,123.59,238.115,76.42833844739663
2013-04-05 02:00:00,127.156,2,5,4,4,0,1,132.913,122.85,118.012,238.20470833333334,76.29257322962862
2013-04-05 02:30:00,123.832,2,5,4,4,0,1,127.156,117.27,117.95,238.34141666666665,76.07683433600974
2013-04-05 03:00:00,118.808,3,5,4,4,0,1,123.832,120.989,115.735,238.29597916666668,76.14903232994368
2013-04-05 03:30:00,125.239,3,5,4,4,0,1,118.808,120.62,117.39,238.39220833333331,75.99993432918741
2013-04-05 04:00:00,122.316,4,5,4,4,0,1,125.239,123.11,119.333,238.3756666666667,76.02564185245681
2013-04-05 04:30:00,127.507,4,5,4,4,0,1,122.316,125.306,125.516,238.42152083333335,75.95662635500354
2013-04-05 05:00:00,138.589,5,5,4,4,0,1,127.507,137.044,136.57,238.45370833333334,75.9130672820461
2013-04-05 05:30:00,152.474,5,5,4,4,0,1,138.589,154.572,149.116,238.41,75.9629788621868
2013-04-05 06:00:00,172.553,6,5,4,4,0,1,152.474,168.324,175.028,238.49810416666665,75.88237115773893
2013-04-05 06:30:00,203.736,6,5,4,4,0,1,172.553,203.363,196.849,238.50587499999997,75.87871555783916
2013-04-05 07:00:00,240.383,7,5,4,4,0,1,203.736,225.449,230.819,238.817,75.8546525290169
2013-04-05 07:30:00,250.749,7,5,4,4,0,1,240.383,244.025,236.698,238.95708333333334,75.87068197586132
2013-04-05 08:00:00,261.506,8,5,4,4,0,1,250.749,255.8,247.791,239.07595833333335,75.90209672823883
2013-04-05 08:30:00,271.399,8,5,4,4,0,1,261.506,258.307,242.289,239.34870833333332,75.9961371834566
2013-04-05 09:00:00,269.365,9,5,4,4,0,1,271.399,226.578,242.479,240.24010416666667,76.09402797050615
2013-04-05 09:30:00,247.987,9,5,4,4,0,1,269.365,240.068,245.826,240.40508333333332,76.10223102744513
2013-04-05 10:00:00,252.45,10,5,4,4,0,1,247.987,239.587,238.918,240.6730625,76.12193373719332
2013-04-05 10:30:00,255.861,10,5,4,4,0,1,252.45,240.558,251.725,240.99187500000002,76.15348091752868
2013-04-05 11:00:00,258.529,11,5,4,4,0,1,255.861,239.219,249.014,241.39416666666668,76.19490883766557
2013-04-05 11:30:00,266.003,11,5,4,4,0,1,258.529,260.007,249.411,241.51908333333333,76.23097912094278
2013-04-05 12:00:00,263.242,12,5,4,4,0,1,266.003,257.799,234.688,241.63247916666663,76.2597541109556
2013-04-05 12:30:00,251.229,12,5,4,4,0,1,263.242,257.344,238.445,241.50508333333335,76.23805338733935
2013-04-05 13:00:00,257.548,13,5,4,4,0,1,251.229,260.914,238.644,241.4349583333333,76.22136713182898
2013-04-05 13:30:00,257.086,13,5,4,4,0,1,257.548,246.447,233.068,241.65660416666665,76.25171451207832
2013-04-05 14:00:00,231.979,14,5,4,4,0,1,257.086,247.719,232.669,241.3286875,76.25893297855635
2013-04-05 14:30:00,248.619,14,5,4,4,0,1,231.979,248.118,231.217,241.339125,76.25991627703122
2013-04-05 15:00:00,243.51,15,5,4,4,0,1,248.619,258.677,239.078,241.02314583333336,76.21795948657673
2013-04-05 15:30:00,254.348,15,5,4,4,0,1,243.51,264.874,258.389,240.8038541666667,76.16299928163312
2013-04-05 16:00:00,254.198,16,5,4,4,0,1,254.348,285.555,264.894,240.15058333333334,75.90503152045052
2013-04-05 16:30:00,267.023,16,5,4,4,0,1,254.198,306.436,298.008,239.3294791666667,75.38411949870688
2013-04-05 17:00:00,277.391,17,5,4,4,0,1,267.023,317.807,304.234,238.48747916666665,74.71163073202105
2013-04-05 17:30:00,296.927,17,5,4,4,0,1,277.391,329.009,325.147,237.81910416666665,74.02493744368937
2013-04-05 18:00:00,317.802,18,5,4,4,0,1,296.927,345.046,334.897,237.25152083333333,73.28604512630552
2013-04-05 18:30:00,321.402,18,5,4,4,0,1,317.802,363.068,361.796,236.38347916666666,71.99956208081655
2013-04-05 19:00:00,323.672,19,5,4,4,0,1,321.402,360.205,357.404,235.622375,70.8466650518059
2013-04-05 19:30:00,326.517,19,5,4,4,0,1,323.672,358.39,369.213,234.95835416666668,69.81335700568926
2013-04-05 20:00:00,310.834,20,5,4,4,0,1,326.517,358.908,347.813,233.95681249999998,68.32634101342799
2013-04-05 20:30:00,306.666,20,5,4,4,0,1,310.834,359.933,341.553,232.84708333333333,66.64872847930263
2013-04-05 21:00:00,295.767,21,5,4,4,0,1,306.666,339.417,322.843,231.93770833333335,65.45073930111148
2013-04-05 21:30:00,278.196,21,5,4,4,0,1,295.767,319.918,308.583,231.0685,64.52800787980496
2013-04-05 22:00:00,261.444,22,5,4,4,0,1,278.196,291.6,279.632,230.44025000000002,64.0713136004668
2013-04-05 22:30:00,240.59,22,5,4,4,0,1,261.444,250.21,251.236,230.23983333333334,64.02318530276399
2013-04-05 23:00:00,213.279,23,5,4,4,0,1,240.59,213.56,217.615,230.23397916666667,64.02475575551028
2013-04-05 23:30:00,183.466,23,5,4,4,0,1,213.279,183.919,179.442,230.22454166666668,64.03176102428048
2013-04-06 00:00:00,162.463,0,6,4,5,1,1,183.466,159.736,156.032,230.28135416666666,63.969068128372186
2013-04-06 00:30:00,147.824,0,6,4,5,1,1,162.463,149.683,141.838,230.242625,64.01944641283083
2013-04-06 01:00:00,141.067,1,6,4,5,1,1,147.824,139.269,134.881,230.28008333333335,63.96558777164195
2013-04-06 01:30:00,130.927,1,6,4,5,1,1,141.067,132.913,126.763,230.23870833333334,64.03051728733209
2013-04-06 02:00:00,124.602,2,6,4,5,1,1,130.927,127.156,122.85,230.18549999999996,64.11899995039144
2013-04-06 02:30:00,122.71,2,6,4,5,1,1,124.602,123.832,117.27,230.16212500000003,64.15878891705478
2013-04-06 03:00:00,119.269,3,6,4,5,1,1,122.71,118.808,120.989,230.17172916666667,64.14179750041826
2013-04-06 03:30:00,120.718,3,6,4,5,1,1,119.269,125.239,120.62,230.07754166666666,64.30228051379532
2013-04-06 04:00:00,122.426,4,6,4,5,1,1,120.718,122.316,123.11,230.07983333333334,64.29836013174213
2013-04-06 04:30:00,130.252,4,6,4,5,1,1,122.426,127.507,125.306,230.1370208333333,64.20634482218317
2013-04-06 05:00:00,129.977,5,6,4,5,1,1,130.252,138.589,137.044,229.95760416666667,64.47906078447865
2013-04-06 05:30:00,139.93,5,6,4,5,1,1,129.977,152.474,154.572,229.69627083333333,64.82427943088607
2013-04-06 06:00:00,151.72,6,6,4,5,1,1,139.93,172.553,168.324,229.26225,65.2831316440573
2013-04-06 06:30:00,183.825,6,6,4,5,1,1,151.72,203.736,203.363,228.84743750000004,65.51163563173296
2013-04-06 07:00:00,212.531,7,6,4,5,1,1,183.825,240.383,225.449,228.26718749999998,65.53063158283264
2013-04-06 07:30:00,225.782,7,6,4,5,1,1,212.531,250.749,244.025,227.74704166666666,65.44742091986552
2013-04-06 08:00:00,241.061,8,6,4,5,1,1,225.782,261.506,255.8,227.3211041666667,65.28937818282198
2013-04-06 08:30:00,252.531,8,6,4,5,1,1,241.061,271.399,258.307,226.92802083333333,65.07480110316565
2013-04-06 09:00:00,242.123,9,6,4,5,1,1,252.531,269.365,226.578,226.3604791666667,64.81509328687865
2013-04-06 09:30:00,253.635,9,6,4,5,1,1,242.123,247.987,240.068,226.47814583333334,64.86030084990335
2013-04-06 10:00:00,244.758,10,6,4,5,1,1,253.635,252.45,239.587,226.31789583333338,64.80424510892666
2013-04-06 10:30:00,238.986,10,6,4,5,1,1,244.758,255.861,240.558,225.96633333333332,64.68622989653161
2013-04-06 11:00:00,228.686,11,6,4,5,1,1,238.986,258.529,239.219,225.34460416666664,64.5097727973978
2013-04-06 11:30:00,242.036,11,6,4,5,1,1,228.686,266.003,260.007,224.84529166666667,64.28072367158676
2013-04-06 12:00:00,237.084,12,6,4,5,1,1,242.036,263.242,257.799,224.30033333333336,64.05877640647705
2013-04-06 12:30:00,239.348,12,6,4,5,1,1,237.084,251.229,257.344,224.0528125,63.97541077155826
2013-04-06 13:00:00,226.545,13,6,4,5,1,1,239.348,257.548,260.914,223.4069166666667,63.78627183784623
2013-04-06 13:30:00,228.165,13,6,4,5,1,1,226.545,257.086,246.447,222.8043958333333,63.59768688445146
2013-04-06 14:00:00,220.344,14,6,4,5,1,1,228.165,231.979,247.719,222.562,63.58414619611828
2013-04-06 14:30:00,217.8,14,6,4,5,1,1,220.344,248.619,248.118,221.91993749999997,63.470930371213875
2013-04-06 15:00:00,220.598,15,6,4,5,1,1,217.8,243.51,258.677,221.44260416666665,63.39121241896501
2013-04-06 15:30:00,222.241,15,6,4,5,1,1,220.598,254.348,264.874,220.7737083333333,63.20573453715401
2013-04-06 16:00:00,231.163,16,6,4,5,1,1,222.241,254.198,285.555,220.29381249999997,63.03377159521127
2013-04-06 16:30:00,251.745,16,6,4,5,1,1,231.163,267.023,306.436,219.97552083333335,62.831037587305566
2013-04-06 17:00:00,261.814,17,6,4,5,1,1,251.745,277.391,317.807,219.65099999999998,62.56785463696446
2013-04-06 17:30:00,264.947,17,6,4,5,1,1,261.814,296.927,329.009,218.98475,61.89411912341755
2013-04-06 18:00:00,271.872,18,6,4,5,1,1,264.947,317.802,345.046,218.027875,60.67698154515287
2013-04-06 18:30:00,272.166,18,6,4,5,1,1,271.872,321.402,363.068,217.002125,59.29262794318989
2013-04-06 19:00:00,289.229,19,6,4,5,1,1,272.166,323.672,360.205,216.28456250000002,58.17206382788887
2013-04-06 19:30:00,302.5,19,6,4,5,1,1,289.229,326.517,358.39,215.78420833333337,57.30051016257891
2013-04-06 20:00:00,295.536,20,6,4,5,1,1,302.5,310.834,358.908,215.46550000000002,56.80095661990328
2013-04-06 20:30:00,291.95,20,6,4,5,1,1,295.536,306.666,359.933,215.15891666666667,56.33604029311756
2013-04-06 21:00:00,280.311,21,6,4,5,1,1,291.95,295.767,339.417,214.83691666666667,55.9080509407444
2013-04-06 21:30:00,269.33,21,6,4,5,1,1,280.311,278.196,319.918,214.6522083333333,55.708562042173554
2013-04-06 22:00:00,254.126,22,6,4,5,1,1,269.33,261.444,291.6,214.49974999999998,55.587664205748254
2013-04-06 22:30:00,228.627,22,6,4,5,1,1,254.126,240.59,250.21,214.25052083333333,55.494939749374915
2013-04-06 23:00:00,199.774,23,6,4,5,1,1,228.627,213.279,213.56,213.96916666666667,55.5341907317187
2013-04-06 23:30:00,177.448,23,6,4,5,1,1,199.774,183.466,183.919,213.84379166666668,55.61126013369741
2013-04-07 00:00:00,156.033,0,7,4,6,1,1,177.448,162.463,159.736,213.70983333333334,55.74524432548271
2013-04-07 00:30:00,140.45,0,7,4,6,1,1,156.033,147.824,149.683,213.55620833333333,55.940497218580546
2013-04-07 01:00:00,127.552,1,7,4,6,1,1,140.45,141.067,139.269,213.27464583333332,56.34566134725097
2013-04-07 01:30:00,122.969,1,7,4,6,1,1,127.552,130.927,132.913,213.10885416666667,56.604231196627154
2013-04-07 02:00:00,120.872,2,7,4,6,1,1,122.969,124.602,127.156,213.03114583333334,56.73074079049042
2013-04-07 02:30:00,116.196,2,7,4,6,1,1,120.872,122.71,123.832,212.89543749999999,56.958732496918714
2013-04-07 03:00:00,113.175,3,7,4,6,1,1,116.196,119.269,118.808,212.76847916666665,57.178230296410035
2013-04-07 03:30:00,116.731,3,7,4,6,1,1,113.175,120.718,125.239,212.6854166666667,57.31752293271057
2013-04-07 04:00:00,114.74,4,7,4,6,1,1,116.731,122.426,122.316,212.52529166666667,57.585152134740106
2013-04-07 04:30:00,116.98,4,7,4,6,1,1,114.74,130.252,127.507,212.24879166666668,58.01882977725066
2013-04-07 05:00:00,118.08,5,7,4,6,1,1,116.98,129.977,138.589,212.0009375,58.40191659431721
2013-04-07 05:30:00,130.926,5,7,4,6,1,1,118.08,139.93,152.474,211.81335416666664,58.65225285745495
2013-04-07 06:00:00,142.669,6,7,4,6,1,1,130.926,151.72,172.553,211.62479166666665,58.863726826208705
2013-04-07 06:30:00,170.63,6,7,4,6,1,1,142.669,183.825,203.736,211.34989583333333,59.026899576970195
2013-04-07 07:00:00,199.639,7,7,4,6,1,1,170.63,212.531,240.383,211.0813125,59.050736670114446
2013-04-07 07:30:00,223.787,7,7,4,6,1,1,199.639,225.782,250.749,211.03975,59.0408707924953
2013-04-07 08:00:00,246.41,8,7,4,6,1,1,223.787,241.061,261.506,211.1511875,59.103754962131
2013-04-07 08:30:00,245.034,8,7,4,6,1,1,246.41,252.531,271.399,210.995,59.00189613649787
2013-04-07 09:00:00,255.463,9,7,4,6,1,1,245.034,242.123,269.365,211.27291666666665,59.1827784348577
2013-04-07 09:30:00,257.847,9,7,4,6,1,1,255.463,253.635,247.987,211.3606666666667,59.25000922967242
2013-04-07 10:00:00,240.094,10,7,4,6,1,1,257.847,244.758,252.45,211.2635,59.197875589038446
2013-04-07 10:30:00,243.725,10,7,4,6,1,1,240.094,238.986,255.861,211.36222916666668,59.24902412132455
2013-04-07 11:00:00,238.587,11,7,4,6,1,1,243.725,228.686,258.529,211.5685,59.327801098928305
2013-04-07 11:30:00,265.04,11,7,4,6,1,1,238.587,242.036,266.003,212.04775000000004,59.67107416085783
2013-04-07 12:00:00,273.324,12,7,4,6,1,1,265.04,237.084,263.242,212.80274999999997,60.22132002146431
2013-04-07 12:30:00,270.579,12,7,4,6,1,1,273.324,239.348,251.229,213.4533958333333,60.681181412410716
2013-04-07 13:00:00,252.543,13,7,4,6,1,1,270.579,226.545,257.548,213.99502083333334,60.91609112698391
2013-04-07 13:30:00,249.282,13,7,4,6,1,1,252.543,228.165,257.086,214.43495833333336,61.096590750711215
2013-04-07 14:00:00,234.891,14,7,4,6,1,1,249.282,220.344,231.979,214.7380208333333,61.162569223859045
2013-04-07 14:30:00,232.801,14,7,4,6,1,1,234.891,217.8,248.619,215.0505416666667,61.21684885853243
2013-04-07 15:00:00,231.382,15,7,4,6,1,1,232.801,220.598,243.51,215.27520833333335,61.25741655278645
2013-04-07 15:30:00,243.095,15,7,4,6,1,1,231.382,222.241,254.348,215.70966666666666,61.38169719038075
2013-04-07 16:00:00,252.953,16,7,4,6,1,1,243.095,231.163,254.198,216.163625,61.578676169535505
2013-04-07 16:30:00,260.775,16,7,4,6,1,1,252.953,251.745,267.023,216.35175,61.703358580784744
2013-04-07 17:00:00,268.992,17,7,4,6,1,1,260.775,261.814,277.391,216.50129166666667,61.824462548431825
2013-04-07 17:30:00,285.688,17,7,4,6,1,1,268.992,264.947,296.927,216.93339583333332,62.24134010403643
2013-04-07 18:00:00,287.517,18,7,4,6,1,1,285.688,271.872,317.802,217.25933333333333,62.57522507854986
2013-04-07 18:30:00,297.229,18,7,4,6,1,1,287.517,272.166,321.402,217.78147916666668,63.14510177967476
2013-04-07 19:00:00,323.5,19,7,4,6,1,1,297.229,289.229,323.672,218.49545833333332,64.1558061809031
2013-04-07 19:30:00,330.845,19,7,4,6,1,1,323.5,302.5,326.517,219.08597916666665,65.06942104889076
2013-04-07 20:00:00,317.492,20,7,4,6,1,1,330.845,295.536,310.834,219.54339583333334,65.69246294496902
2013-04-07 20:30:00,309.355,20,7,4,6,1,1,317.492,291.95,306.666,219.90599999999998,66.14709303787794
2013-04-07 21:00:00,305.572,21,7,4,6,1,1,309.355,280.311,295.767,220.43227083333332,66.73577424623329
2013-04-07 21:30:00,293.206,21,7,4,6,1,1,305.572,269.33,278.196,220.9296875,67.19538657832756
2013-04-07 22:00:00,260.508,22,7,4,6,1,1,293.206,254.126,261.444,221.06264583333333,67.26874302678617
2013-04-07 22:30:00,226.459,22,7,4,6,1,1,260.508,228.627,240.59,221.01747916666667,67.26428367142049
2013-04-07 23:00:00,197.958,23,7,4,6,1,1,226.459,199.774,213.279,220.97964583333336,67.27699597124139
2013-04-07 23:30:00,166.418,23,7,4,6,1,1,197.958,177.448,183.466,220.74985416666667,67.44746753127588
2013-04-08 00:00:00,148.582,0,8,4,0,0,1,166.418,156.033,162.463,220.59462500000004,67.60796449041497
2013-04-08 00:30:00,131.675,0,8,4,0,0,1,148.582,140.45,147.824,220.4118125,67.84075018925327
2013-04-08 01:00:00,123.333,1,8,4,0,0,1,131.675,127.552,141.067,220.3239166666667,67.9662380797723
2013-04-08 01:30:00,115.076,1,8,4,0,0,1,123.333,122.969,130.927,220.15947916666664,68.215879732043
2013-04-08 02:00:00,110.629,2,8,4,0,0,1,115.076,120.872,124.602,219.94608333333335,68.54829485156225
2013-04-08 02:30:00,107.52,2,8,4,0,0,1,110.629,116.196,122.71,219.76533333333336,68.8385107468483
2013-04-08 03:00:00,110.808,3,8,4,0,0,1,107.52,113.175,119.269,219.71602083333335,68.91729409782054
2013-04-08 03:30:00,111.825,3,8,4,0,0,1,110.808,116.731,120.718,219.6138125,69.07672999155196
2013-04-08 04:00:00,117.198,4,8,4,0,0,1,111.825,114.74,122.426,219.66502083333333,68.99819665681959
2013-04-08 04:30:00,116.887,4,8,4,0,0,1,117.198,116.98,130.252,219.66308333333333,69.00114269045571
2013-04-08 05:00:00,122.416,5,8,4,0,0,1,116.887,118.08,129.977,219.75341666666668,68.86803480843535
2013-04-08 05:30:00,141.455,5,8,4,0,0,1,122.416,130.926,139.93,219.97277083333336,68.59531569895978
2013-04-08 06:00:00,163.664,6,8,4,0,0,1,141.455,142.669,151.72,220.41016666666667,68.15744231957414
2013-04-08 06:30:00,196.298,6,8,4,0,0,1,163.664,170.63,183.825,220.94491666666667,67.85860486862585
2013-04-08 07:00:00,215.846,7,8,4,0,0,1,196.298,199.639,212.531,221.2825625,67.7906236238843
2013-04-08 07:30:00,226.827,7,8,4,0,0,1,215.846,223.787,225.782,221.34589583333334,67.79443312652113
2013-04-08 08:00:00,245.283,8,8,4,0,0,1,226.827,246.41,241.061,221.32241666666667,67.78576261667935
2013-04-08 08:30:00,237.28,8,8,4,0,0,1,245.283,245.034,252.531,221.160875,67.73727477623883
2013-04-08 09:00:00,220.201,9,8,4,0,0,1,237.28,255.463,242.123,220.42625,67.54829411156847
2013-04-08 09:30:00,222.961,9,8,4,0,0,1,220.201,257.847,253.635,219.6994583333333,67.32440411914689
2013-04-08 10:00:00,211.447,10,8,4,0,0,1,222.961,240.094,244.758,219.10264583333333,67.26671463262953
2013-04-08 10:30:00,193.592,10,8,4,0,0,1,211.447,243.725,238.986,218.05820833333334,67.26547660590442
