datetime,total_demand_kwh,hour,month,is_winter,ev_charging_period,hp_operating_period,ev_additional_demand_kwh,hp_additional_demand_kwh,total_additional_demand_kwh,future_demand_kwh,future_stress_event,scenario
2013-01-01 00:00:00,220.013,0,1,1,0,0,0.0,0.0,0.0,220.013,0,Extreme
2013-01-01 00:30:00,204.27,0,1,1,0,0,0.0,0.0,0.0,204.27,0,Extreme
2013-01-01 01:00:00,189.439,1,1,1,0,0,0.0,0.0,0.0,189.439,0,Extreme
2013-01-01 01:30:00,173.019,1,1,1,0,0,0.0,0.0,0.0,173.019,0,Extreme
2013-01-01 02:00:00,154.537,2,1,1,0,0,0.0,0.0,0.0,154.537,0,Extreme
2013-01-01 02:30:00,147.255,2,1,1,0,0,0.0,0.0,0.0,147.255,0,Extreme
2013-01-01 03:00:00,138.952,3,1,1,0,0,0.0,0.0,0.0,138.952,0,Extreme
2013-01-01 03:30:00,129.993,3,1,1,0,0,0.0,0.0,0.0,129.993,0,Extreme
2013-01-01 04:00:00,120.971,4,1,1,0,0,0.0,0.0,0.0,120.971,0,Extreme
2013-01-01 04:30:00,119.493,4,1,1,0,0,0.0,0.0,0.0,119.493,0,Extreme
2013-01-01 05:00:00,113.919,5,1,1,0,0,0.0,0.0,0.0,113.919,0,Extreme
2013-01-01 05:30:00,114.222,5,1,1,0,0,0.0,0.0,0.0,114.222,0,Extreme
2013-01-01 06:00:00,114.154,6,1,1,0,1,0.0,40.0,40.0,154.154,0,Extreme
2013-01-01 06:30:00,120.841,6,1,1,0,1,0.0,40.0,40.0,160.841,0,Extreme
2013-01-01 07:00:00,132.388,7,1,1,0,1,0.0,40.0,40.0,172.388,0,Extreme
2013-01-01 07:30:00,140.03,7,1,1,0,1,0.0,40.0,40.0,180.03,0,Extreme
2013-01-01 08:00:00,157.244,8,1,1,0,1,0.0,40.0,40.0,197.244,0,Extreme
2013-01-01 08:30:00,169.226,8,1,1,0,1,0.0,40.0,40.0,209.226,0,Extreme
2013-01-01 09:00:00,186.424,9,1,1,0,1,0.0,40.0,40.0,226.424,0,Extreme
2013-01-01 09:30:00,200.115,9,1,1,0,1,0.0,40.0,40.0,240.115,0,Extreme
2013-01-01 10:00:00,215.592,10,1,1,0,0,0.0,0.0,0.0,215.592,0,Extreme
2013-01-01 10:30:00,227.6,10,1,1,0,0,0.0,0.0,0.0,227.6,0,Extreme
2013-01-01 11:00:00,241.822,11,1,1,0,0,0.0,0.0,0.0,241.822,0,Extreme
2013-01-01 11:30:00,245.97,11,1,1,0,0,0.0,0.0,0.0,245.97,0,Extreme
2013-01-01 12:00:00,246.675,12,1,1,0,0,0.0,0.0,0.0,246.675,0,Extreme
2013-01-01 12:30:00,249.556,12,1,1,0,0,0.0,0.0,0.0,249.556,0,Extreme
2013-01-01 13:00:00,254.571,13,1,1,0,0,0.0,0.0,0.0,254.571,0,Extreme
2013-01-01 13:30:00,258.99,13,1,1,0,0,0.0,0.0,0.0,258.99,0,Extreme
2013-01-01 14:00:00,250.196,14,1,1,0,0,0.0,0.0,0.0,250.196,0,Extreme
2013-01-01 14:30:00,259.192,14,1,1,0,0,0.0,0.0,0.0,259.192,0,Extreme
2013-01-01 15:00:00,257.18,15,1,1,0,0,0.0,0.0,0.0,257.18,0,Extreme
2013-01-01 15:30:00,278.687,15,1,1,0,0,0.0,0.0,0.0,278.687,0,Extreme
2013-01-01 16:00:00,292.807,16,1,1,0,0,0.0,0.0,0.0,292.807,0,Extreme
2013-01-01 16:30:00,321.801,16,1,1,0,0,0.0,0.0,0.0,321.801,0,Extreme
2013-01-01 17:00:00,340.929,17,1,1,1,1,80.0,40.0,120.0,460.929,1,Extreme
2013-01-01 17:30:00,365.262,17,1,1,1,1,80.0,40.0,120.0,485.262,1,Extreme
2013-01-01 18:00:00,380.276,18,1,1,1,1,80.0,40.0,120.0,500.276,1,Extreme
2013-01-01 18:30:00,393.608,18,1,1,1,1,80.0,40.0,120.0,513.608,1,Extreme
2013-01-01 19:00:00,382.633,19,1,1,1,1,80.0,40.0,120.0,502.633,1,Extreme
2013-01-01 19:30:00,389.962,19,1,1,1,1,80.0,40.0,120.0,509.962,1,Extreme
2013-01-01 20:00:00,371.533,20,1,1,1,1,80.0,40.0,120.0,491.533,1,Extreme
2013-01-01 20:30:00,350.368,20,1,1,1,1,80.0,40.0,120.0,470.368,1,Extreme
2013-01-01 21:00:00,338.078,21,1,1,1,1,80.0,40.0,120.0,458.078,1,Extreme
2013-01-01 21:30:00,326.781,21,1,1,1,1,80.0,40.0,120.0,446.781,1,Extreme
2013-01-01 22:00:00,314.719,22,1,1,0,1,0.0,40.0,40.0,354.719,1,Extreme
2013-01-01 22:30:00,303.012,22,1,1,0,1,0.0,40.0,40.0,343.012,0,Extreme
2013-01-01 23:00:00,271.11,23,1,1,0,0,0.0,0.0,0.0,271.11,0,Extreme
2013-01-01 23:30:00,235.85,23,1,1,0,0,0.0,0.0,0.0,235.85,0,Extreme
2013-01-02 00:00:00,198.338,0,1,1,0,0,0.0,0.0,0.0,198.338,0,Extreme
2013-01-02 00:30:00,165.862,0,1,1,0,0,0.0,0.0,0.0,165.862,0,Extreme
2013-01-02 01:00:00,147.971,1,1,1,0,0,0.0,0.0,0.0,147.971,0,Extreme
2013-01-02 01:30:00,129.889,1,1,1,0,0,0.0,0.0,0.0,129.889,0,Extreme
2013-01-02 02:00:00,117.542,2,1,1,0,0,0.0,0.0,0.0,117.542,0,Extreme
2013-01-02 02:30:00,113.493,2,1,1,0,0,0.0,0.0,0.0,113.493,0,Extreme
2013-01-02 03:00:00,109.344,3,1,1,0,0,0.0,0.0,0.0,109.344,0,Extreme
2013-01-02 03:30:00,108.841,3,1,1,0,0,0.0,0.0,0.0,108.841,0,Extreme
2013-01-02 04:00:00,107.518,4,1,1,0,0,0.0,0.0,0.0,107.518,0,Extreme
2013-01-02 04:30:00,109.594,4,1,1,0,0,0.0,0.0,0.0,109.594,0,Extreme
2013-01-02 05:00:00,117.266,5,1,1,0,0,0.0,0.0,0.0,117.266,0,Extreme
2013-01-02 05:30:00,116.843,5,1,1,0,0,0.0,0.0,0.0,116.843,0,Extreme
2013-01-02 06:00:00,122.726,6,1,1,0,1,0.0,40.0,40.0,162.726,0,Extreme
2013-01-02 06:30:00,139.598,6,1,1,0,1,0.0,40.0,40.0,179.598,0,Extreme
2013-01-02 07:00:00,156.365,7,1,1,0,1,0.0,40.0,40.0,196.365,0,Extreme
2013-01-02 07:30:00,183.375,7,1,1,0,1,0.0,40.0,40.0,223.375,0,Extreme
2013-01-02 08:00:00,196.699,8,1,1,0,1,0.0,40.0,40.0,236.699,0,Extreme
2013-01-02 08:30:00,217.96,8,1,1,0,1,0.0,40.0,40.0,257.96000000000004,0,Extreme
2013-01-02 09:00:00,230.34,9,1,1,0,1,0.0,40.0,40.0,270.34000000000003,0,Extreme
2013-01-02 09:30:00,230.608,9,1,1,0,1,0.0,40.0,40.0,270.608,0,Extreme
2013-01-02 10:00:00,236.885,10,1,1,0,0,0.0,0.0,0.0,236.885,0,Extreme
2013-01-02 10:30:00,243.072,10,1,1,0,0,0.0,0.0,0.0,243.072,0,Extreme
2013-01-02 11:00:00,245.616,11,1,1,0,0,0.0,0.0,0.0,245.616,0,Extreme
2013-01-02 11:30:00,237.611,11,1,1,0,0,0.0,0.0,0.0,237.611,0,Extreme
2013-01-02 12:00:00,240.645,12,1,1,0,0,0.0,0.0,0.0,240.645,0,Extreme
2013-01-02 12:30:00,244.933,12,1,1,0,0,0.0,0.0,0.0,244.933,0,Extreme
2013-01-02 13:00:00,257.29,13,1,1,0,0,0.0,0.0,0.0,257.29,0,Extreme
2013-01-02 13:30:00,266.21,13,1,1,0,0,0.0,0.0,0.0,266.21,0,Extreme
2013-01-02 14:00:00,249.971,14,1,1,0,0,0.0,0.0,0.0,249.971,0,Extreme
2013-01-02 14:30:00,274.187,14,1,1,0,0,0.0,0.0,0.0,274.187,0,Extreme
2013-01-02 15:00:00,272.959,15,1,1,0,0,0.0,0.0,0.0,272.959,0,Extreme
2013-01-02 15:30:00,273.321,15,1,1,0,0,0.0,0.0,0.0,273.321,0,Extreme
2013-01-02 16:00:00,285.515,16,1,1,0,0,0.0,0.0,0.0,285.515,0,Extreme
2013-01-02 16:30:00,315.426,16,1,1,0,0,0.0,0.0,0.0,315.426,0,Extreme
2013-01-02 17:00:00,339.89,17,1,1,1,1,80.0,40.0,120.0,459.89,1,Extreme
2013-01-02 17:30:00,359.349,17,1,1,1,1,80.0,40.0,120.0,479.349,1,Extreme
2013-01-02 18:00:00,372.853,18,1,1,1,1,80.0,40.0,120.0,492.853,1,Extreme
2013-01-02 18:30:00,393.598,18,1,1,1,1,80.0,40.0,120.0,513.598,1,Extreme
2013-01-02 19:00:00,394.452,19,1,1,1,1,80.0,40.0,120.0,514.452,1,Extreme
2013-01-02 19:30:00,393.479,19,1,1,1,1,80.0,40.0,120.0,513.479,1,Extreme
2013-01-02 20:00:00,393.01,20,1,1,1,1,80.0,40.0,120.0,513.01,1,Extreme
2013-01-02 20:30:00,369.326,20,1,1,1,1,80.0,40.0,120.0,489.326,1,Extreme
2013-01-02 21:00:00,355.976,21,1,1,1,1,80.0,40.0,120.0,475.976,1,Extreme
2013-01-02 21:30:00,336.773,21,1,1,1,1,80.0,40.0,120.0,456.773,1,Extreme
2013-01-02 22:00:00,325.282,22,1,1,0,1,0.0,40.0,40.0,365.282,1,Extreme
2013-01-02 22:30:00,318.569,22,1,1,0,1,0.0,40.0,40.0,358.569,1,Extreme
2013-01-02 23:00:00,283.951,23,1,1,0,0,0.0,0.0,0.0,283.951,0,Extreme
2013-01-02 23:30:00,243.522,23,1,1,0,0,0.0,0.0,0.0,243.522,0,Extreme
2013-01-03 00:00:00,209.864,0,1,1,0,0,0.0,0.0,0.0,209.864,0,Extreme
2013-01-03 00:30:00,175.02,0,1,1,0,0,0.0,0.0,0.0,175.02,0,Extreme
2013-01-03 01:00:00,151.394,1,1,1,0,0,0.0,0.0,0.0,151.394,0,Extreme
2013-01-03 01:30:00,137.672,1,1,1,0,0,0.0,0.0,0.0,137.672,0,Extreme
2013-01-03 02:00:00,128.217,2,1,1,0,0,0.0,0.0,0.0,128.217,0,Extreme
2013-01-03 02:30:00,121.28,2,1,1,0,0,0.0,0.0,0.0,121.28,0,Extreme
2013-01-03 03:00:00,116.156,3,1,1,0,0,0.0,0.0,0.0,116.156,0,Extreme
2013-01-03 03:30:00,111.425,3,1,1,0,0,0.0,0.0,0.0,111.425,0,Extreme
2013-01-03 04:00:00,108.828,4,1,1,0,0,0.0,0.0,0.0,108.828,0,Extreme
2013-01-03 04:30:00,108.442,4,1,1,0,0,0.0,0.0,0.0,108.442,0,Extreme
2013-01-03 05:00:00,112.105,5,1,1,0,0,0.0,0.0,0.0,112.105,0,Extreme
2013-01-03 05:30:00,114.017,5,1,1,0,0,0.0,0.0,0.0,114.017,0,Extreme
2013-01-03 06:00:00,118.367,6,1,1,0,1,0.0,40.0,40.0,158.36700000000002,0,Extreme
2013-01-03 06:30:00,141.766,6,1,1,0,1,0.0,40.0,40.0,181.766,0,Extreme
2013-01-03 07:00:00,162.64,7,1,1,0,1,0.0,40.0,40.0,202.64,0,Extreme
2013-01-03 07:30:00,190.39,7,1,1,0,1,0.0,40.0,40.0,230.39,0,Extreme
2013-01-03 08:00:00,207.592,8,1,1,0,1,0.0,40.0,40.0,247.592,0,Extreme
2013-01-03 08:30:00,219.186,8,1,1,0,1,0.0,40.0,40.0,259.18600000000004,0,Extreme
2013-01-03 09:00:00,220.044,9,1,1,0,1,0.0,40.0,40.0,260.044,0,Extreme
2013-01-03 09:30:00,221.745,9,1,1,0,1,0.0,40.0,40.0,261.745,0,Extreme
2013-01-03 10:00:00,232.477,10,1,1,0,0,0.0,0.0,0.0,232.477,0,Extreme
2013-01-03 10:30:00,227.135,10,1,1,0,0,0.0,0.0,0.0,227.135,0,Extreme
2013-01-03 11:00:00,228.455,11,1,1,0,0,0.0,0.0,0.0,228.455,0,Extreme
2013-01-03 11:30:00,227.162,11,1,1,0,0,0.0,0.0,0.0,227.162,0,Extreme
2013-01-03 12:00:00,222.314,12,1,1,0,0,0.0,0.0,0.0,222.314,0,Extreme
2013-01-03 12:30:00,227.545,12,1,1,0,0,0.0,0.0,0.0,227.545,0,Extreme
2013-01-03 13:00:00,211.246,13,1,1,0,0,0.0,0.0,0.0,211.246,0,Extreme
2013-01-03 13:30:00,213.364,13,1,1,0,0,0.0,0.0,0.0,213.364,0,Extreme
2013-01-03 14:00:00,213.996,14,1,1,0,0,0.0,0.0,0.0,213.996,0,Extreme
2013-01-03 14:30:00,222.377,14,1,1,0,0,0.0,0.0,0.0,222.377,0,Extreme
2013-01-03 15:00:00,227.957,15,1,1,0,0,0.0,0.0,0.0,227.957,0,Extreme
2013-01-03 15:30:00,235.391,15,1,1,0,0,0.0,0.0,0.0,235.391,0,Extreme
2013-01-03 16:00:00,253.529,16,1,1,0,0,0.0,0.0,0.0,253.529,0,Extreme
2013-01-03 16:30:00,287.876,16,1,1,0,0,0.0,0.0,0.0,287.876,0,Extreme
2013-01-03 17:00:00,319.13,17,1,1,1,1,80.0,40.0,120.0,439.13,1,Extreme
2013-01-03 17:30:00,339.772,17,1,1,1,1,80.0,40.0,120.0,459.772,1,Extreme
2013-01-03 18:00:00,374.315,18,1,1,1,1,80.0,40.0,120.0,494.315,1,Extreme
2013-01-03 18:30:00,388.485,18,1,1,1,1,80.0,40.0,120.0,508.485,1,Extreme
2013-01-03 19:00:00,391.905,19,1,1,1,1,80.0,40.0,120.0,511.905,1,Extreme
2013-01-03 19:30:00,390.105,19,1,1,1,1,80.0,40.0,120.0,510.105,1,Extreme
2013-01-03 20:00:00,368.694,20,1,1,1,1,80.0,40.0,120.0,488.694,1,Extreme
2013-01-03 20:30:00,354.367,20,1,1,1,1,80.0,40.0,120.0,474.367,1,Extreme
2013-01-03 21:00:00,340.539,21,1,1,1,1,80.0,40.0,120.0,460.539,1,Extreme
2013-01-03 21:30:00,329.078,21,1,1,1,1,80.0,40.0,120.0,449.078,1,Extreme
2013-01-03 22:00:00,303.457,22,1,1,0,1,0.0,40.0,40.0,343.457,0,Extreme
2013-01-03 22:30:00,298.568,22,1,1,0,1,0.0,40.0,40.0,338.568,0,Extreme
2013-01-03 23:00:00,274.362,23,1,1,0,0,0.0,0.0,0.0,274.362,0,Extreme
2013-01-03 23:30:00,238.719,23,1,1,0,0,0.0,0.0,0.0,238.719,0,Extreme
2013-01-04 00:00:00,200.578,0,1,1,0,0,0.0,0.0,0.0,200.578,0,Extreme
2013-01-04 00:30:00,173.991,0,1,1,0,0,0.0,0.0,0.0,173.991,0,Extreme
2013-01-04 01:00:00,148.068,1,1,1,0,0,0.0,0.0,0.0,148.068,0,Extreme
2013-01-04 01:30:00,129.552,1,1,1,0,0,0.0,0.0,0.0,129.552,0,Extreme
2013-01-04 02:00:00,118.146,2,1,1,0,0,0.0,0.0,0.0,118.146,0,Extreme
2013-01-04 02:30:00,113.486,2,1,1,0,0,0.0,0.0,0.0,113.486,0,Extreme
2013-01-04 03:00:00,108.441,3,1,1,0,0,0.0,0.0,0.0,108.441,0,Extreme
2013-01-04 03:30:00,104.799,3,1,1,0,0,0.0,0.0,0.0,104.799,0,Extreme
2013-01-04 04:00:00,105.668,4,1,1,0,0,0.0,0.0,0.0,105.668,0,Extreme
2013-01-04 04:30:00,103.581,4,1,1,0,0,0.0,0.0,0.0,103.581,0,Extreme
2013-01-04 05:00:00,106.881,5,1,1,0,0,0.0,0.0,0.0,106.881,0,Extreme
2013-01-04 05:30:00,109.985,5,1,1,0,0,0.0,0.0,0.0,109.985,0,Extreme
2013-01-04 06:00:00,117.627,6,1,1,0,1,0.0,40.0,40.0,157.627,0,Extreme
2013-01-04 06:30:00,135.69,6,1,1,0,1,0.0,40.0,40.0,175.69,0,Extreme
2013-01-04 07:00:00,158.423,7,1,1,0,1,0.0,40.0,40.0,198.423,0,Extreme
2013-01-04 07:30:00,184.506,7,1,1,0,1,0.0,40.0,40.0,224.506,0,Extreme
2013-01-04 08:00:00,210.812,8,1,1,0,1,0.0,40.0,40.0,250.812,0,Extreme
2013-01-04 08:30:00,222.972,8,1,1,0,1,0.0,40.0,40.0,262.972,0,Extreme
2013-01-04 09:00:00,216.538,9,1,1,0,1,0.0,40.0,40.0,256.538,0,Extreme
2013-01-04 09:30:00,218.667,9,1,1,0,1,0.0,40.0,40.0,258.66700000000003,0,Extreme
2013-01-04 10:00:00,208.007,10,1,1,0,0,0.0,0.0,0.0,208.007,0,Extreme
2013-01-04 10:30:00,203.004,10,1,1,0,0,0.0,0.0,0.0,203.004,0,Extreme
2013-01-04 11:00:00,207.61,11,1,1,0,0,0.0,0.0,0.0,207.61,0,Extreme
2013-01-04 11:30:00,212.461,11,1,1,0,0,0.0,0.0,0.0,212.461,0,Extreme
2013-01-04 12:00:00,215.794,12,1,1,0,0,0.0,0.0,0.0,215.794,0,Extreme
2013-01-04 12:30:00,212.7,12,1,1,0,0,0.0,0.0,0.0,212.7,0,Extreme
2013-01-04 13:00:00,214.472,13,1,1,0,0,0.0,0.0,0.0,214.472,0,Extreme
2013-01-04 13:30:00,214.55,13,1,1,0,0,0.0,0.0,0.0,214.55,0,Extreme
2013-01-04 14:00:00,220.638,14,1,1,0,0,0.0,0.0,0.0,220.638,0,Extreme
2013-01-04 14:30:00,343.013,14,1,1,0,0,0.0,0.0,0.0,343.013,0,Extreme
2013-01-04 15:00:00,337.358,15,1,1,0,0,0.0,0.0,0.0,337.358,0,Extreme
2013-01-04 15:30:00,340.161,15,1,1,0,0,0.0,0.0,0.0,340.161,0,Extreme
2013-01-04 16:00:00,345.843,16,1,1,0,0,0.0,0.0,0.0,345.843,0,Extreme
2013-01-04 16:30:00,379.232,16,1,1,0,0,0.0,0.0,0.0,379.232,1,Extreme
2013-01-04 17:00:00,383.343,17,1,1,1,1,80.0,40.0,120.0,503.343,1,Extreme
2013-01-04 17:30:00,369.507,17,1,1,1,1,80.0,40.0,120.0,489.507,1,Extreme
2013-01-04 18:00:00,370.837,18,1,1,1,1,80.0,40.0,120.0,490.837,1,Extreme
2013-01-04 18:30:00,383.493,18,1,1,1,1,80.0,40.0,120.0,503.493,1,Extreme
2013-01-04 19:00:00,381.407,19,1,1,1,1,80.0,40.0,120.0,501.407,1,Extreme
2013-01-04 19:30:00,375.805,19,1,1,1,1,80.0,40.0,120.0,495.805,1,Extreme
2013-01-04 20:00:00,358.334,20,1,1,1,1,80.0,40.0,120.0,478.334,1,Extreme
2013-01-04 20:30:00,334.895,20,1,1,1,1,80.0,40.0,120.0,454.895,1,Extreme
2013-01-04 21:00:00,324.339,21,1,1,1,1,80.0,40.0,120.0,444.339,1,Extreme
2013-01-04 21:30:00,317.349,21,1,1,1,1,80.0,40.0,120.0,437.349,1,Extreme
2013-01-04 22:00:00,304.674,22,1,1,0,1,0.0,40.0,40.0,344.674,0,Extreme
2013-01-04 22:30:00,287.077,22,1,1,0,1,0.0,40.0,40.0,327.077,0,Extreme
2013-01-04 23:00:00,263.816,23,1,1,0,0,0.0,0.0,0.0,263.816,0,Extreme
2013-01-04 23:30:00,229.611,23,1,1,0,0,0.0,0.0,0.0,229.611,0,Extreme
2013-01-05 00:00:00,192.78,0,1,1,0,0,0.0,0.0,0.0,192.78,0,Extreme
2013-01-05 00:30:00,166.851,0,1,1,0,0,0.0,0.0,0.0,166.851,0,Extreme
2013-01-05 01:00:00,154.239,1,1,1,0,0,0.0,0.0,0.0,154.239,0,Extreme
2013-01-05 01:30:00,136.894,1,1,1,0,0,0.0,0.0,0.0,136.894,0,Extreme
2013-01-05 02:00:00,122.858,2,1,1,0,0,0.0,0.0,0.0,122.858,0,Extreme
2013-01-05 02:30:00,121.885,2,1,1,0,0,0.0,0.0,0.0,121.885,0,Extreme
2013-01-05 03:00:00,112.909,3,1,1,0,0,0.0,0.0,0.0,112.909,0,Extreme
2013-01-05 03:30:00,108.978,3,1,1,0,0,0.0,0.0,0.0,108.978,0,Extreme
2013-01-05 04:00:00,108.025,4,1,1,0,0,0.0,0.0,0.0,108.025,0,Extreme
2013-01-05 04:30:00,110.08,4,1,1,0,0,0.0,0.0,0.0,110.08,0,Extreme
2013-01-05 05:00:00,113.208,5,1,1,0,0,0.0,0.0,0.0,113.208,0,Extreme
2013-01-05 05:30:00,112.395,5,1,1,0,0,0.0,0.0,0.0,112.395,0,Extreme
2013-01-05 06:00:00,116.198,6,1,1,0,1,0.0,40.0,40.0,156.19799999999998,0,Extreme
2013-01-05 06:30:00,123.53,6,1,1,0,1,0.0,40.0,40.0,163.53,0,Extreme
2013-01-05 07:00:00,142.326,7,1,1,0,1,0.0,40.0,40.0,182.326,0,Extreme
2013-01-05 07:30:00,166.007,7,1,1,0,1,0.0,40.0,40.0,206.007,0,Extreme
2013-01-05 08:00:00,182.829,8,1,1,0,1,0.0,40.0,40.0,222.829,0,Extreme
2013-01-05 08:30:00,203.809,8,1,1,0,1,0.0,40.0,40.0,243.809,0,Extreme
2013-01-05 09:00:00,211.475,9,1,1,0,1,0.0,40.0,40.0,251.475,0,Extreme
2013-01-05 09:30:00,229.723,9,1,1,0,1,0.0,40.0,40.0,269.723,0,Extreme
2013-01-05 10:00:00,239.689,10,1,1,0,0,0.0,0.0,0.0,239.689,0,Extreme
2013-01-05 10:30:00,240.469,10,1,1,0,0,0.0,0.0,0.0,240.469,0,Extreme
2013-01-05 11:00:00,243.346,11,1,1,0,0,0.0,0.0,0.0,243.346,0,Extreme
2013-01-05 11:30:00,239.606,11,1,1,0,0,0.0,0.0,0.0,239.606,0,Extreme
2013-01-05 12:00:00,240.341,12,1,1,0,0,0.0,0.0,0.0,240.341,0,Extreme
2013-01-05 12:30:00,245.669,12,1,1,0,0,0.0,0.0,0.0,245.669,0,Extreme
2013-01-05 13:00:00,270.356,13,1,1,0,0,0.0,0.0,0.0,270.356,0,Extreme
2013-01-05 13:30:00,255.015,13,1,1,0,0,0.0,0.0,0.0,255.015,0,Extreme
2013-01-05 14:00:00,242.258,14,1,1,0,0,0.0,0.0,0.0,242.258,0,Extreme
2013-01-05 14:30:00,241.772,14,1,1,0,0,0.0,0.0,0.0,241.772,0,Extreme
2013-01-05 15:00:00,255.197,15,1,1,0,0,0.0,0.0,0.0,255.197,0,Extreme
2013-01-05 15:30:00,264.667,15,1,1,0,0,0.0,0.0,0.0,264.667,0,Extreme
2013-01-05 16:00:00,275.564,16,1,1,0,0,0.0,0.0,0.0,275.564,0,Extreme
2013-01-05 16:30:00,304.905,16,1,1,0,0,0.0,0.0,0.0,304.905,0,Extreme
2013-01-05 17:00:00,326.624,17,1,1,1,1,80.0,40.0,120.0,446.624,1,Extreme
2013-01-05 17:30:00,344.563,17,1,1,1,1,80.0,40.0,120.0,464.563,1,Extreme
2013-01-05 18:00:00,357.79,18,1,1,1,1,80.0,40.0,120.0,477.79,1,Extreme
2013-01-05 18:30:00,392.521,18,1,1,1,1,80.0,40.0,120.0,512.521,1,Extreme
2013-01-05 19:00:00,382.064,19,1,1,1,1,80.0,40.0,120.0,502.064,1,Extreme
2013-01-05 19:30:00,366.035,19,1,1,1,1,80.0,40.0,120.0,486.035,1,Extreme
2013-01-05 20:00:00,342.476,20,1,1,1,1,80.0,40.0,120.0,462.476,1,Extreme
2013-01-05 20:30:00,339.203,20,1,1,1,1,80.0,40.0,120.0,459.203,1,Extreme
2013-01-05 21:00:00,332.209,21,1,1,1,1,80.0,40.0,120.0,452.209,1,Extreme
2013-01-05 21:30:00,316.703,21,1,1,1,1,80.0,40.0,120.0,436.703,1,Extreme
2013-01-05 22:00:00,306.364,22,1,1,0,1,0.0,40.0,40.0,346.364,0,Extreme
2013-01-05 22:30:00,289.161,22,1,1,0,1,0.0,40.0,40.0,329.161,0,Extreme
2013-01-05 23:00:00,273.853,23,1,1,0,0,0.0,0.0,0.0,273.853,0,Extreme
2013-01-05 23:30:00,240.123,23,1,1,0,0,0.0,0.0,0.0,240.123,0,Extreme
2013-01-06 00:00:00,212.047,0,1,1,0,0,0.0,0.0,0.0,212.047,0,Extreme
2013-01-06 00:30:00,184.614,0,1,1,0,0,0.0,0.0,0.0,184.614,0,Extreme
2013-01-06 01:00:00,161.036,1,1,1,0,0,0.0,0.0,0.0,161.036,0,Extreme
2013-01-06 01:30:00,142.97,1,1,1,0,0,0.0,0.0,0.0,142.97,0,Extreme
2013-01-06 02:00:00,124.059,2,1,1,0,0,0.0,0.0,0.0,124.059,0,Extreme
2013-01-06 02:30:00,116.569,2,1,1,0,0,0.0,0.0,0.0,116.569,0,Extreme
2013-01-06 03:00:00,110.238,3,1,1,0,0,0.0,0.0,0.0,110.238,0,Extreme
2013-01-06 03:30:00,106.933,3,1,1,0,0,0.0,0.0,0.0,106.933,0,Extreme
2013-01-06 04:00:00,106.01,4,1,1,0,0,0.0,0.0,0.0,106.01,0,Extreme
2013-01-06 04:30:00,102.032,4,1,1,0,0,0.0,0.0,0.0,102.032,0,Extreme
2013-01-06 05:00:00,106.983,5,1,1,0,0,0.0,0.0,0.0,106.983,0,Extreme
2013-01-06 05:30:00,107.747,5,1,1,0,0,0.0,0.0,0.0,107.747,0,Extreme
2013-01-06 06:00:00,117.421,6,1,1,0,1,0.0,40.0,40.0,157.421,0,Extreme
2013-01-06 06:30:00,122.029,6,1,1,0,1,0.0,40.0,40.0,162.029,0,Extreme
2013-01-06 07:00:00,137.132,7,1,1,0,1,0.0,40.0,40.0,177.132,0,Extreme
2013-01-06 07:30:00,153.242,7,1,1,0,1,0.0,40.0,40.0,193.242,0,Extreme
2013-01-06 08:00:00,170.553,8,1,1,0,1,0.0,40.0,40.0,210.553,0,Extreme
2013-01-06 08:30:00,197.9,8,1,1,0,1,0.0,40.0,40.0,237.9,0,Extreme
2013-01-06 09:00:00,215.034,9,1,1,0,1,0.0,40.0,40.0,255.034,0,Extreme
2013-01-06 09:30:00,231.264,9,1,1,0,1,0.0,40.0,40.0,271.264,0,Extreme
2013-01-06 10:00:00,244.55,10,1,1,0,0,0.0,0.0,0.0,244.55,0,Extreme
2013-01-06 10:30:00,249.976,10,1,1,0,0,0.0,0.0,0.0,249.976,0,Extreme
2013-01-06 11:00:00,252.737,11,1,1,0,0,0.0,0.0,0.0,252.737,0,Extreme
2013-01-06 11:30:00,254.009,11,1,1,0,0,0.0,0.0,0.0,254.009,0,Extreme
2013-01-06 12:00:00,272.31,12,1,1,0,0,0.0,0.0,0.0,272.31,0,Extreme
2013-01-06 12:30:00,297.892,12,1,1,0,0,0.0,0.0,0.0,297.892,0,Extreme
2013-01-06 13:00:00,308.995,13,1,1,0,0,0.0,0.0,0.0,308.995,0,Extreme
2013-01-06 13:30:00,307.793,13,1,1,0,0,0.0,0.0,0.0,307.793,0,Extreme
2013-01-06 14:00:00,309.176,14,1,1,0,0,0.0,0.0,0.0,309.176,0,Extreme
2013-01-06 14:30:00,297.777,14,1,1,0,0,0.0,0.0,0.0,297.777,0,Extreme
2013-01-06 15:00:00,292.809,15,1,1,0,0,0.0,0.0,0.0,292.809,0,Extreme
2013-01-06 15:30:00,308.374,15,1,1,0,0,0.0,0.0,0.0,308.374,0,Extreme
2013-01-06 16:00:00,324.089,16,1,1,0,0,0.0,0.0,0.0,324.089,0,Extreme
2013-01-06 16:30:00,350.578,16,1,1,0,0,0.0,0.0,0.0,350.578,0,Extreme
2013-01-06 17:00:00,366.526,17,1,1,1,1,80.0,40.0,120.0,486.526,1,Extreme
2013-01-06 17:30:00,397.714,17,1,1,1,1,80.0,40.0,120.0,517.7139999999999,1,Extreme
2013-01-06 18:00:00,397.594,18,1,1,1,1,80.0,40.0,120.0,517.594,1,Extreme
